LATITUDE,LONGITUDE,FIRE_SIZE
37.83884,-119.63228,0.1
37.84702,-119.64089,0.1
37.83639,-119.61265,0.1
37.85045,-119.63023,0.1
37.85133,-119.63618,0.1
37.8471,-119.6146,865.8
37.85525,-119.608,0.1
37.8497,-119.6053,1225.0
37.8386,-119.6331,1.0
37.8285,-119.5974,0.1
37.8453,-119.6106,0.1
37.84876,-119.62717,0.1
37.84519,-119.63264,0.1
37.8182,-119.62994,0.1
37.83646,-119.60182,0.1
37.84195,-119.63105,0.1
37.84292,-119.61922,38.7
37.8464,-119.6319,0.5
37.8403,-119.6347,0.2
37.827,-119.597,0.1
