LATITUDE,LONGITUDE,FIRE_SIZE
38.665,-119.73666667,0.2
38.6375,-119.78055556,0.2
38.76722222,-119.80194444,0.2
38.69805556,-119.77444444,0.1
38.625,-119.78055556,0.1
38.7075,-119.80333333,0.1
38.65083333,-119.86666667,0.1
38.63416667,-119.75111111,0.2
38.76666667,-119.81694444,0.2
38.66916667,-119.74305556,0.1
38.69027778,-119.81416667,0.1
38.66666667,-119.81694444,8.0
38.64916667,-119.78361111,1.0
38.78361111,-119.80166667,0.2
38.665,-119.79,0.1
38.695,-119.825,0.1
38.67222222,-119.8125,0.1
38.73305556,-119.76027778,0.1
38.76833333,-119.83,0.1
38.7,-119.895,0.1
38.64666667,-119.82166667,1.0
38.75,-119.89333333,0.2
38.77166667,-119.86333333,0.1
38.66333333,-119.86333333,0.1
38.64666667,-119.74,0.1
38.68833333,-119.82166667,0.1
38.64333333,-119.79,0.1
38.76166667,-119.805,0.1
38.76055556,-119.80333333,0.1
38.64,-119.85166667,0.1
38.69777778,-119.775,0.1
38.75055556,-119.80083333,0.1
38.65333333,-119.80222222,1.0
38.64527778,-119.72222222,0.7
38.64611111,-119.80194444,0.5
38.67611111,-119.75222222,0.1
38.68888889,-119.85833333,0.2
38.76333333,-119.91333333,0.1
38.61805556,-119.86805556,0.1
38.67333333,-119.84666667,1.0
38.69333333,-119.84027778,0.1
38.66638889,-119.73888889,0.1
38.71472222,-119.89361111,0.1
38.645,-119.81611111,10.0
38.73361111,-119.89027778,0.1
38.69333333,-119.82305556,0.1
38.66805556,-119.80055556,0.5
38.7025,-119.80361111,0.2
38.70555556,-119.79666667,0.1
38.70833333,-119.79166667,0.8
38.64666667,-119.74333333,0.1
38.70777778,-119.80944444,0.1
38.63361111,-119.74444444,0.7
38.63138889,-119.71944444,0.1
38.7725,-119.79777778,14500.0
38.75944444,-119.81111111,0.1
38.69777778,-119.77416667,0.1
38.64444444,-119.76888889,0.5
38.63972222,-119.84,0.1
38.61222222,-119.81222222,0.1
38.67305556,-119.76777778,0.1
38.68416667,-119.7975,0.2
38.70027778,-119.84,0.1
38.69444444,-119.79333333,0.2
38.7475,-119.82805556,0.5
38.74611111,-119.84138889,0.1
38.67527778,-119.85638889,0.2
38.675,-119.87055556,0.1
38.69527778,-119.81027778,0.1
38.66972222,-119.80222222,0.1
38.71527778,-119.78666667,0.1
38.61083333,-119.79166667,0.3
38.61777778,-119.76805556,0.1
38.77027778,-119.88611111,0.1
38.76055556,-119.87194444,0.1
38.75333333,-119.89166667,0.1
38.75638889,-119.84333333,0.1
38.76805556,-119.90777778,0.1
38.76583333,-119.90944444,0.1
38.72833333,-119.76777778,0.5
38.78,-119.82027778,1.0
38.76972222,-119.83194444,1.0
38.74583333,-119.76638889,0.1
38.63972222,-119.79777778,0.1
38.62083333,-119.79361111,0.1
38.7332,-119.751,0.3
38.7832,-119.7843,10.0
38.7282,-119.7693,0.1
38.7143,-119.7605,0.1
38.7163,-119.7905,3.0
38.7218,-119.773,0.1
38.7418,-119.7688,0.1
38.7891,-119.7924,0.1
38.7511,-119.76,10.0
38.7169,-119.75,0.3
38.7572,-119.7742,5.0
38.7225,-119.7911,0.1
38.7275,-119.7678,0.1
38.7031,-119.7628,0.1
38.6366667,-119.778889,0.25
38.7636111,-119.878611,0.25
38.7533333,-119.848333,0.1
38.7336,-119.7856,0.1
38.7383,-119.7564,0.1
38.69555556,-119.77416667,0.1
38.75833333,-119.83222222,0.1
38.7306,-119.7719,81.0
38.68555556,-119.88833333,0.1
38.7125,-119.88944444,0.1
38.71222222,-119.89222222,0.1
38.7125,-119.83388889,0.1
38.67444444,-119.765,0.1
38.66805556,-119.78416667,0.1
38.66277778,-119.74444444,0.1
38.73361111,-119.84444444,0.25
38.67833333,-119.73,0.3
38.63555556,-119.81861111,0.2
38.70805556,-119.82611111,0.12
38.68027778,-119.81611111,0.1
38.7136,-119.8061,0.1
38.76444444,-119.81138889,0.01
38.78638889,-119.81388889,0.01
38.65222222,-119.86361111,0.1
38.76527778,-119.90944444,0.01
38.74944444,-119.79694444,0.1
38.78138889,-119.81333333,0.1
38.7194,-119.7836,0.5
38.63361111,-119.78944444,0.1
38.69861111,-119.79972222,0.1
38.7494,-119.7858,0.3
38.76833333,-119.82916667,0.1
38.74,-119.84694444,0.1
38.62,-119.74194444,0.1
38.77,-119.80583333,9.7
38.68444444,-119.75305556,30.0
38.75638889,-119.86944444,0.25
38.71888889,-119.89444444,0.25
38.75972222,-119.88472222,0.1
38.75805556,-119.81638889,0.1
38.76305556,-119.82027778,0.1
38.65416667,-119.78888889,0.25
38.665,-119.86083333,0.1
38.71277778,-119.86444444,0.1
38.71816,-119.80492,1.0
38.68472222,-119.85083333,0.1
38.74555556,-119.85277778,0.1
38.77805556,-119.82416667,0.1
38.76861111,-119.80583333,0.1
