fire_name,grid_row,grid_col,fire_lat,fire_lon,min_dist_to_camera_m,min_dist_to_camera_km,detected
FULLER_2022-CATNF-001346,421,295,39.349084,-120.655214,9335.7,9.336,1
Fair_Oak_2022-CASRF-000804,182,98,40.932845,-123.630259,10692.1,10.692,1
Four_2022-CAPNF-001904,355,242,39.799044,-121.444465,4117.4,4.117,1
Friday_2022-CASRF-000617,187,98,40.890151,-123.613943,10055.1,10.055,1
GABRIEL_2022-CAANF-001781,1041,415,34.186514,-117.863205,5489.7,5.49,1
GARROTTE_2022-CATCU-007717,597,295,37.822833,-120.190056,586.0,0.586,1
GEM_2022-CASTF-000882,568,337,38.16504,-119.794254,21076.6,21.077,1
GEORGE_2022-CAKNF-006783,113,167,41.697512,-123.05284,18535.7,18.536,1
GLASS_2022-CAINF-001162,628,395,37.763303,-118.997311,5708.0,5.708,1
GLEASON__2022-CAANF-001044,1021,379,34.293174,-118.289432,5594.8,5.595,1
GOAT_2022-CAMMU-015329,667,334,37.297178,-119.581464,3971.6,3.972,1
GOAT_2022-CAMMU-019709,670,336,37.275242,-119.551973,386.5,0.386,1
GOAT_2022-CASNF-001464,644,335,37.499554,-119.626793,10585.2,10.585,1
GOLDEN_2022-CATNF-000506,403,262,39.430468,-121.080409,3739.2,3.739,1
GOLD_2022-CAANF-000425,1018,375,34.311731,-118.338511,8316.4,8.316,1
GOLD_2022-CABDF-009730,1048,508,34.296037,-116.85413,3942.4,3.942,1
GOOSE2_2022-CAKNF-006350,127,234,41.742573,-122.222651,13262.7,13.263,1
GORDON_2022-CAKNF-007409,95,147,41.800917,-123.346163,43744.7,43.745,1
GRACE_2022-CAANF-003433,1000,383,34.485184,-118.290794,9505.1,9.505,1
GRADE1_2022-CACNF-002178,1209,493,32.848932,-116.709603,14322.0,14.322,1
GRADE_2022-CABDF-017250,1032,453,34.33682,-117.474894,13847.6,13.848,1
GRADE_2022-CACNF-001011,1160,494,33.28331,-116.790051,6692.2,6.692,1
GRADE_2022-CAKNF-010395,97,147,41.78383,-123.339546,43750.2,43.75,1
GRADE_2022-CALNF-002524,268,283,40.644438,-121.22451,14106.4,14.106,1
GRAMERCY_2022-CABDF-008424,1026,446,34.376589,-117.561968,9395.5,9.396,1
GRAND_2022-CALPF-001329,991,321,34.441539,-118.974107,9983.6,9.984,1
GRASS_2022-CAANF-003213,983,349,34.567527,-118.691572,3329.2,3.329,1
GRAY_2022-CABDF-009692,1043,455,34.243742,-117.431457,6391.8,6.392,1
GREYBACK_2022-CABDF-009408,1062,506,34.16906,-116.848518,4528.0,4.528,1
GRIDER_2022-CAKNF-002566,96,141,41.777112,-123.413121,38629.7,38.63,1
GROUSE_2022-CAENF-021134,514,329,38.617169,-120.022569,14738.2,14.738,1
GROUSE_2022-CATNF-001318,417,301,39.397079,-120.597847,8464.8,8.465,1
GROUSE__2022-CASQF-001246,792,376,36.292792,-118.823272,1611.7,1.612,1
GULCH_2022-CAANF-002870,1038,416,34.21477,-117.858649,4071.9,4.072,1
GULCH_2022-CAKNF-006282,160,150,41.252739,-123.098835,42372.5,42.372,1
GULCH_2022-CALAC-292411,1039,416,34.205982,-117.856605,4604.1,4.604,1
GUMBOOT_2022-CASHF-000771,180,192,41.18549,-122.54675,20119.5,20.119,1
GUM_2022-CASHF-001171,178,197,41.214878,-122.494854,15458.1,15.458,1
Gambi_2022-CASRF-000526,183,99,40.926868,-123.615436,11342.3,11.342,1
Garden_2022-CASHF-001023,210,221,40.998203,-122.116637,8340.9,8.341,1
Glen_2022-CALPF-000932,967,239,34.482274,-119.904918,8530.3,8.53,1
Golden__2022-CAPNF-001180,383,262,39.6033,-121.136497,13609.4,13.609,1
Goods_2022-CASHF-001083,256,130,40.380852,-123.02484,6099.8,6.1,1
Green_2022-CAPNF-000991,329,293,40.140455,-120.933958,9102.2,9.102,1
Gypo_2022-CASRF-000834,184,98,40.915768,-123.623729,10150.6,10.151,1
H-1_ALCOHOL_2022-CALNF-004246,245,277,40.828992,-121.361428,26348.9,26.349,1
H-1_PROSPECT_2022-CALNF-004964,270,268,40.592528,-121.392193,1061.2,1.061,1
H-2_CAVE_2022-CALNF-003215,259,268,40.687383,-121.424503,11172.1,11.172,1
H-2_EVERETT_2022-CALNF-004274,254,254,40.697816,-121.601342,22057.9,22.058,1
H-3_CHAOS_2022-CALNF-005031,272,248,40.528667,-121.617379,20431.0,20.431,1
HAGADOR_2022-CACNF-001355,1085,432,33.831524,-117.593115,4520.7,4.521,1
HAGER_2022-CAMDF-000527,153,352,41.794793,-120.75547,9779.8,9.78,1
HALFMOON_2022-CALNF-005443,272,320,40.694185,-120.784335,15432.9,15.433,1
HALL_2022-CABDF-005444,1042,454,34.250692,-117.444155,6583.9,6.584,1
HAMBURG_2022-CAKNF-007042,98,171,41.83587,-123.054953,30811.0,30.811,1
HARDEN_2022-CASTF-001614,602,315,37.822474,-119.954284,2048.1,2.048,1
HARRISON_2022-CABDF-005467,1057,480,34.166293,-117.136338,4227.5,4.227,1
HARVARD_2022-CAANF-001836,1036,396,34.194258,-118.076488,2435.0,2.435,1
HAYPRESS_2022-CAKNF-008456,129,140,41.492627,-123.316024,37838.6,37.839,1
HELMS_2022-CASNF-000638,695,382,37.152189,-118.982356,23922.0,23.922,1
HENRY_2022-CAANF-003381,959,344,34.767776,-118.797393,4387.9,4.388,1
HERMAN_2022-CAANF-002582,962,344,34.741508,-118.790841,5736.4,5.736,1
HIDDEN_2022-CAMDF-000780,168,328,41.610703,-120.993564,23582.4,23.582,1
HIGGINS_2022-CAINF-001552,807,436,36.279902,-118.132027,10506.4,10.506,1
HIGHWAY_2022-CAANF-003240,983,350,34.569509,-118.680849,4086.8,4.087,1
HIGHWAY_2022-CALAC-201760,1039,416,34.205982,-117.856605,4604.1,4.604,1
HIGHWAY_2022-CARRU-096169,1104,508,33.802249,-116.746903,2673.0,2.673,1
HIGH_2022-CABDF-010309,1058,475,34.148392,-117.187839,6812.7,6.813,1
HILLS_2022-CABDF-015479,1032,454,34.338672,-117.464183,13265.5,13.265,1
HILL_2022-CABDF-002525,1050,467,34.204215,-117.289162,4308.7,4.309,1
HILL_2022-CASQF-002127,820,389,36.073911,-118.617631,24885.0,24.885,1
HOGBACK_2022-CASHF-001029,227,230,40.873553,-121.96038,7679.3,7.679,1
HOKE_2022-CATNF-001407,416,346,39.504601,-120.08755,5481.1,5.481,1
HORN_2022-CABDF-012892,1040,453,34.266439,-117.458857,6970.6,6.971,1
HORN_2022-CABDF-016326,1032,455,34.340523,-117.453471,12735.4,12.735,1
HORN_2022-CASQF-002535,837,388,35.923179,-118.590491,8336.4,8.336,1
HORSE_2022-CABDF-008251,1025,446,34.385383,-117.563988,9162.1,9.162,1
HORSE__2022-CACNF-002527,1214,503,32.822329,-116.595112,9907.2,9.907,1
HOTSPRINGS_2022-CASQF-001223,844,379,35.844052,-118.672957,7323.9,7.324,1
HUCKELBERRY_2022-CAENF-027891,492,330,38.810357,-120.068562,36194.7,36.195,1
HUDSON_2022-CABDF-010893,1046,505,34.308296,-116.890151,4661.5,4.661,1
HUGHES_2022-CAANF-002583,959,345,34.769771,-118.786646,4682.4,4.682,1
HWY_138____EL_CENTRO_RD_2022-CABDU-007181,1026,446,34.376589,-117.561968,9395.5,9.396,1
HWY_38___S_HATCHERY_DR_2022-CABDU-017193,1056,511,34.230872,-116.806559,1344.0,1.344,1
HWY_41____CEDAR_VALLEY_DR_2022-CAMMU-004709,656,332,37.388764,-119.630595,9594.5,9.594,1
HYAMPOM_2022-CASHF-000384,220,104,40.623504,-123.437978,11233.0,11.233,1
Hawk_2022-CAPNF-000591,384,314,39.711732,-120.539795,10762.5,10.763,1
Hawkins_2022-CASRF-000156,191,104,40.871321,-123.531623,16803.6,16.804,1
Hayward__2022-CASHF-000438,209,165,40.87042,-122.768875,21763.8,21.764,1
Hideaway_2022-CAPNF-001728,329,292,40.138189,-120.945456,9075.2,9.075,1
Highway_2022-CASRF-000597,138,123,41.372508,-123.484526,26677.1,26.677,1
Hill__2022-CAPNF-001217,349,287,39.953988,-120.946355,349.5,0.349,1
Hirz_2022-CASHF-000974,221,207,40.869978,-122.245269,17419.3,17.419,1
Honey_2022-CAPNF-001729,333,337,40.204344,-120.416329,12959.4,12.959,1
Howard_2022-CALPF-000943,863,221,35.350074,-120.342536,4836.9,4.837,1
Howard_2_2022-CALPF-002477,975,309,34.557298,-119.137768,11626.8,11.627,1
Hudson_2022-CALPF-002367,936,298,34.875815,-119.34292,7598.6,7.599,1
Hudson__2022-CAPNF-001089,328,291,40.144563,-120.959788,10149.4,10.149,1
IDA_2022-CASTF-001696,536,324,38.415317,-120.021972,8486.1,8.486,1
INCINERATOR_2022-CAANF-003654,996,368,34.49103,-118.460025,15891.7,15.892,1
INDEPENDENCE_2022-CATNF-000916,416,328,39.465348,-120.29291,21619.5,21.62,1
INSPIRATION_2022-CABDF-011986,1052,467,34.186609,-117.285206,3209.7,3.21,1
INTAKE_2022-CABDF-004376,1043,450,34.234489,-117.48495,2728.9,2.729,1
ISLAND_DR__FOREST_FALLS_2022-CABDU-006622,1070,500,34.087812,-116.897258,9549.5,9.55,1
Independence_2022-CALPF-001483,863,221,35.350074,-120.342536,4836.9,4.837,1
JACK_2022-CASQF-001260,852,376,35.768085,-118.687739,6517.5,6.518,1
JACOBY_2022-CABDF-010878,1047,508,34.30485,-116.856065,4675.9,4.676,1
JANESVILLE_2022-CALMU-003556,325,330,40.258094,-120.519212,22323.2,22.323,1
JIM_2022-CACNF-000406,1102,436,33.689345,-117.516838,2921.1,2.921,1
JOHNSON_2022-CAANF-001432,980,381,34.656721,-118.35462,5700.1,5.7,1
JUAN_DIEGO_FLATS_RD___TRIPP_FLATS_RD_2022-CARRU-129826,1127,503,33.590473,-116.756616,9616.2,9.616,1
JUNCTION_2022-CABDF-011531,1064,504,34.147857,-116.866058,6993.0,6.993,1
JUNCTION_2022-CAINF-000983,624,392,37.792068,-119.04044,5159.7,5.16,1
JUNE_ABC_MISC_2022-CASNF-000601,697,334,37.035837,-119.508562,8019.1,8.019,1
JUNIPER_2022-CABDF-013538,1061,520,34.20277,-116.70061,1498.3,1.498,1
Jay_2022-CACNF-000248,1107,441,33.654577,-117.453854,9803.9,9.804,1
Jiggs_2022-CASRF-000658,254,100,40.322649,-123.37536,2767.2,2.767,1
KAGEL_2022-CAANF-003199,1017,371,34.312718,-118.383395,5545.2,5.545,1
KATE__2022-CAANF-002802,1016,422,34.419438,-117.839515,14860.4,14.86,1
KAWEAH_2022-CASQF-002717,751,390,36.679243,-118.763509,23932.2,23.932,1
KELSEY_2022-CAKNF-006273,118,160,41.637162,-123.118432,20462.0,20.462,1
KEMPER_2022-CAKNF-007075,79,144,41.929939,-123.434494,37818.5,37.819,1
KENTUCKY_2022-CAENF-021272,459,278,38.982122,-120.744622,7146.7,7.147,1
KITCHEN__018_2022-CACNF-001552,1217,516,32.818476,-116.452741,3358.3,3.358,1
KNOB_2022-CABDF-009772,1034,442,34.298781,-117.588655,10948.0,10.948,1
KYBURZ_2022-CAENF-017348,491,310,38.775552,-120.297174,26155.0,26.155,1
Keddie_2022-CAPNF-001370,342,287,40.014493,-120.966109,6560.5,6.561,1
L-1_WARNER_2022-CALNF-004077,296,269,40.370556,-121.304839,10082.2,10.082,1
LAC-006523_2022-CALAC-006523,971,345,34.664689,-118.760495,9325.7,9.326,1
LAC-046964_2022-CALAC-046964,1041,414,34.18462,-117.87389,5083.4,5.083,1
LAC-061064_2022-CALAC-061064,971,345,34.664689,-118.760495,9325.7,9.326,1
LAC-090300_2022-CALAC-090300,985,351,34.553968,-118.665811,6157.4,6.157,1
LAC-160812_2022-CALAC-160812,995,368,34.499798,-118.462155,16209.4,16.209,1
LAC-179624_2022-CALAC-179624,1023,435,34.382408,-117.685909,170.9,0.171,1
LAC-246041_2022-CALAC-246041,989,375,34.566096,-118.399874,8465.9,8.466,1
LAC-382748_2022-CALAC-382748,1021,382,34.298985,-118.257352,3897.5,3.897,1
LAC-403372_2022-CALAC-403372,981,348,34.583063,-118.706619,1368.4,1.368,1
LAGO_2022-CAANF-003186,972,345,34.655931,-118.758321,8766.4,8.766,1
LAKEHEAD_2022-CASHF-000793,213,196,40.912048,-122.397402,3940.3,3.94,1
LAKE_2022-CASHF-000461,173,208,41.284601,-122.382413,9383.4,9.383,1
LAKE_2022-CATNF-001256,428,343,39.393976,-120.089789,9709.0,9.709,1
LANE_2022-CABDF-013734,1055,478,34.180273,-117.16165,5683.7,5.684,1
LAVA_2022-CALNF-005466,239,264,40.850461,-121.530014,20487.5,20.488,1
LAVA__2022-CAMDF-000214,177,301,41.470949,-121.283519,15525.0,15.525,1
LEAF_2022-CATMU-020809,484,332,38.884133,-120.066874,44430.4,44.43,1
LEAF_2022-CATMU-028133,480,334,38.923182,-120.054715,41286.5,41.287,1
LEONI_2022-CAENF-013935,503,290,38.627571,-120.491005,12516.4,12.516,1
LEWIS_2022-CASNF-000452,655,333,37.399574,-119.621952,11008.2,11.008,1
LICK_2022-CASHF-001145,247,141,40.48532,-122.926597,9882.3,9.882,1
LIGHTNING_2022-CACNF-001398,1109,444,33.6425,-117.418056,8307.5,8.307,1
LILLY_2022-CAKNF-006430,162,187,41.327571,-122.66176,18085.9,18.086,1
LINE_2022-CAINF-001655,662,422,37.520967,-118.615619,38862.2,38.862,1
LION_2022-CAENF-007455,465,273,38.918988,-120.784886,7316.1,7.316,1
LISA_2022-CALAC-213820,985,351,34.553968,-118.665811,6157.4,6.157,1
LITTLE_2022-CAKNF-001539,102,147,41.74111,-123.323026,40356.3,40.356,1
LITTLE_2022-CASHF-000763,179,208,41.233096,-122.363671,4751.0,4.751,1
LOBO_2022-CABDF-014357,1064,506,34.151429,-116.844666,6515.2,6.515,1
LOFT_2022-CASNF-001642,649,328,37.441274,-119.69223,5259.9,5.26,1
LOG_2022-CAANF-003645,1027,420,34.319,-117.838373,11956.9,11.957,1
LOG_2022-CATMU-030995,466,331,39.0382,-120.12552,29346.9,29.347,1
LONE_2022-CABDF-013461,1032,453,34.33682,-117.474894,13847.6,13.848,1
LONE_2022-CAMDF-000514,154,320,41.713161,-121.129283,16751.1,16.751,1
LONGEST_2022-CABTU-015806,357,212,39.711738,-121.781236,4777.6,4.778,1
LONG_2022-CABDF-009757,1106,518,33.802272,-116.636591,9620.2,9.62,1
LONG_2022-CACNF-001399,1108,441,33.645772,-117.451887,9615.4,9.615,1
LONG_2022-CAENF-018477,460,298,39.017934,-120.515489,14076.8,14.077,1
LONG_2022-CAINF-002266,672,407,37.403557,-118.759091,35285.0,35.285,1
LONG_2022-CAMDF-000652,179,293,41.435147,-121.371216,7583.8,7.584,1
LOOKOUT_2022-CAKNF-007055,109,159,41.711615,-123.159549,26779.8,26.78,1
LOOP_2022-CAINF-001592,635,397,37.706308,-118.958199,10136.4,10.136,1
LOOP_2022-CALNF-003465,260,267,40.676437,-121.433135,10328.6,10.329,1
LOPEZ_2022-CALPF-001155,873,215,35.250057,-120.383255,12317.6,12.318,1
LOST_2022-CATNF-000633,446,294,39.130358,-120.598591,7796.3,7.796,1
LOS_PINOS_2022-CAORC-149035,1104,438,33.675443,-117.491637,5618.4,5.618,1
LOT_2022-CACNF-001168,1210,494,32.841862,-116.69723,14215.5,14.215,1
LOVER_2022-CAKNF-006225,124,158,41.580813,-123.122249,20235.0,20.235,1
LOWER_2022-CASHF-000205,222,198,40.839621,-122.346432,11804.7,11.805,1
LUPINE_2022-CAPNF-004737,333,337,40.204344,-120.416329,12959.4,12.959,1
LYON_2022-CATGU-011292,297,228,40.266301,-121.77392,17069.9,17.07,1
Lamb_Gap_2022-CASRF-000223,236,92,40.456238,-123.524588,11761.7,11.762,1
Lamoine_2022-CASHF-000626,206,194,40.967274,-122.442298,5918.8,5.919,1
Lane_2022-CAPNF-002293,348,277,39.939911,-121.063827,6665.2,6.665,1
Laporte_2022-CAPNF-001155,390,257,39.531399,-121.173792,10802.1,10.802,1
Little_2022-CAPNF-001818,386,302,39.667694,-120.671479,8586.0,8.586,1
MADERA_2022-CASNF-001023,646,356,37.526061,-119.388405,30932.3,30.932,1
MANOR_2022-CABDF-013776,1029,451,34.3595,-117.502349,15111.8,15.112,1
MANZANITA_2022-CABDF-013457,1056,479,34.173284,-117.148993,4805.0,4.805,1
MAPLE_1_2022-CACNF-001291,1096,434,33.738444,-117.549974,3402.6,3.403,1
MAPLE_2022-CAORC-076966,1094,431,33.750469,-117.585843,6339.0,6.339,1
MAPLE_2_2022-CACNF-001295,1096,434,33.738444,-117.549974,3402.6,3.403,1
MAPLE_3_2022-CACNF-001296,1095,434,33.747245,-117.551957,4374.3,4.374,1
MARICOPA_2022-CALPF-001282,971,298,34.569877,-119.264487,10065.6,10.066,1
MARION_2022-CABDF-007214,1105,510,33.79697,-116.723704,3583.0,3.583,1
MARIPOSA_2022-CABDF-005080,1032,456,34.342374,-117.442759,12264.0,12.264,1
MARSHALL_2022-CASTF-001862,532,336,38.475839,-119.897261,13546.2,13.546,1
MASON_2022-CATNF-000101,422,330,39.417705,-120.253979,19208.6,19.209,1
MATTRESS_2022-CAANF-002237,995,369,34.501756,-118.451438,15782.7,15.783,1
MAXWELL_2022-CASHU-009929,227,140,40.654168,-123.000956,7392.0,7.392,1
MCGEE_2022-CAINF-001072,688,417,37.283808,-118.61063,39598.4,39.598,1
MCGINTY_2022-CAMDF-000569,155,375,41.829179,-120.478368,12861.6,12.862,1
MCKINLEY_2022-CASNF-001368,701,365,37.065117,-119.156302,11660.4,11.66,1
MCKINNEY_2022-CAKNF-006177,102,183,41.831655,-122.901129,26554.1,26.554,1
MCNEAL_2022-CAKNF-006262,157,132,41.233033,-123.317754,29947.7,29.948,1
MEADOW_2022-CAENF-021439,517,334,38.601873,-119.958428,15094.9,15.095,1
MEADOW_2022-CAINF-001681,629,421,37.807197,-118.704443,31699.6,31.7,1
MEADOW_2022-CASQF-000245,893,399,35.454456,-118.347461,20633.7,20.634,1
MEADOW_2022-CATNF-001095,413,301,39.431717,-120.608766,12201.2,12.201,1
MERRIL_2022-CATNF-001579,409,343,39.558806,-120.140525,13028.6,13.029,1
MEYERS_2022-CABDF-011208,1047,463,34.223282,-117.337899,2600.7,2.601,1
MEYER_2022-CABDF-012989,1061,537,34.232705,-116.518566,18052.2,18.052,1
MIDPINES_2022-CAMMU-014808,633,311,37.544383,-119.920856,9466.5,9.466,1
MIDPINES_2022-CAMMU-015084,633,311,37.544383,-119.920856,9466.5,9.466,1
MILITARY_2022-CAKNF-010677,150,230,41.535391,-122.197408,10992.2,10.992,1
MILLARD_2022-CAANF-001239,1032,390,34.217864,-118.148885,8001.1,8.001,1
MILLER_2022-CABDF-007690,1044,451,34.227544,-117.472251,3031.5,3.032,1
MILL_2022-CAKNF-001285,110,173,41.738211,-122.992349,18679.6,18.68,1
MILL_2022-CASQF-001258,859,375,35.704845,-118.682995,9323.3,9.323,1
MILL_2022-CASTF-001171,551,325,38.287156,-119.972174,9492.6,9.493,1
MILL__2022-CATGU-008572,292,250,40.360971,-121.535444,1069.8,1.07,1
MINERAL_2022-CATGU-011262,290,240,40.354818,-121.656497,9326.0,9.326,1
MM_10_2022-CASRF-000513,75,94,41.834901,-124.033862,10643.0,10.643,1
MONACHE_2022-CAINF-001667,814,429,36.205005,-118.193338,18137.1,18.137,1
MONO_2022-CAINF-001496,601,424,38.057681,-118.73747,44209.3,44.209,1
MONTE_2022-CAANF-003443,1020,395,34.332829,-118.120375,12720.0,12.72,1
MONTREAL_2022-CAAEU-029415,479,344,38.953422,-119.944069,38808.9,38.809,1
MOON_2022-CASNF-000691,659,337,37.373143,-119.567754,11411.1,11.411,1
MOORES_2022-CANEU-029518,409,282,39.423832,-120.836111,4873.9,4.874,1
MOORES_2022-CATNF-001612,409,282,39.423832,-120.836111,4873.9,4.874,1
MORRIS_2022-CAANF-002629,1042,412,34.172043,-117.893213,5819.5,5.82,1
MORRIS_2022-CALAC-270672,1041,414,34.18462,-117.87389,5083.4,5.083,1
MOSQUITO_2022-CASTF-001234,527,335,38.517142,-119.921372,11807.7,11.808,1
MOSQUITO_2022-CATNF-001371,456,279,39.010331,-120.74145,6132.7,6.133,1
MOUNTAIN_2022-CASHF-000775,225,199,40.816279,-122.325615,14925.3,14.925,1
MULCH_2022-CALNF-003356,277,292,40.587399,-121.094252,15411.5,15.411,1
MULE_2022-CASQF-002110,826,387,36.017445,-118.626016,19092.2,19.092,1
MUNSON_2022-CAENF-028534,515,330,38.610639,-120.008701,14272.5,14.272,1
MUNZ_2022-CAANF-003073,978,377,34.666456,-118.401839,3042.6,3.043,1
MUNZ_2022-CALAC-313159,977,374,34.669358,-118.436193,1137.8,1.138,1
MURPHY_2022-CASQF-002470,887,379,35.467703,-118.577507,2051.4,2.051,1
MUTUAL_AID_TERRAZA_2022-CACNF-000725,1159,469,33.247438,-117.05648,9524.8,9.525,1
Marian_2022-CALPF-001794,938,309,34.880858,-119.22014,5987.6,5.988,1
Medicine_2022-CASRF-000602,127,142,41.514788,-123.299247,35841.8,35.842,1
Mutual_Aid_SERE_2022-CACNF-000268,1158,504,33.318649,-116.6879,8933.5,8.934,1
NAVAJO_2022-CALPF-000869,861,227,35.380442,-120.28254,6462.5,6.463,1
NELSON_2022-CASHF-000649,203,232,41.084731,-122.010246,5520.1,5.52,1
NEY_2022-CASHF-000718,179,206,41.228235,-122.386959,6545.1,6.545,1
NOBLETT_2022-CAANF-001730,976,373,34.676168,-118.449072,1533.1,1.533,1
NOBLE_2022-CACNF-001459,1210,512,32.873387,-116.507596,8329.2,8.329,1
NOB_HILL_2022-CABDF-012884,1051,484,34.226399,-117.105301,3389.5,3.389,1
NON-REPORTABLE_2022-CAANF-001293,972,345,34.655931,-118.758321,8766.4,8.766,1
NON-REPORTABLE_2022-CAANF-003057,1028,423,34.315881,-117.804217,11695.3,11.695,1
NON-_REPORTABLE_2022-CAANF-002824,1004,377,34.438437,-118.346634,6060.2,6.06,1
NON_REPORTABLE_2022-CAANF-003158,1021,383,34.300919,-118.246658,3717.5,3.718,1
NORTHMAIN_2022-CACNF-000917,1106,443,33.667072,-117.434572,10475.3,10.475,1
NORTH_2022-CAENF-025545,502,297,38.651654,-120.414771,16103.8,16.104,1
NORTH_2022-CATMU-024952,451,332,39.170529,-120.153849,16892.9,16.893,1
NORTH__2022-CAANF-003486,983,350,34.569509,-118.680849,4086.8,4.087,1
NUTMEG_2022-CASNF-001211,706,362,37.015341,-119.177596,6022.1,6.022,1
Nelson_2022-CACNF-000234,1214,503,32.822329,-116.595112,9907.2,9.907,1
Nervino_2022-CAPNF-001140,376,332,39.820822,-120.355617,8948.3,8.948,1
OAKWILDE_2022-CAANF-003225,1027,386,34.254053,-118.202043,3626.8,3.627,1
OAKWILDE_2022-CALAC-334495,1027,386,34.254053,-118.202043,3626.8,3.627,1
OAK_2022-CAANF-000662,1010,371,34.374119,-118.398184,2805.7,2.806,1
OAK_2022-CABDF-000336,1033,452,34.326169,-117.483597,12599.9,12.6,1
OBRIEN_2022-CASHF-000204,221,199,40.850633,-122.337935,11493.6,11.494,1
OBrien_2022-CASHF-000431,228,199,40.790511,-122.316388,13108.5,13.108,1
OH_2022-CAINF-001497,623,390,37.796699,-119.065191,5445.0,5.445,1
OLIVER_2022-CABDF-013445,1032,455,34.340523,-117.453471,12735.4,12.735,1
OMEGA_2022-CATNF-001334,422,284,39.315835,-120.77757,8318.2,8.318,1
ONYX_2022-CABDF-009774,1060,518,34.208045,-116.723934,2316.8,2.317,1
ORO_2022-CAANF-001921,1021,380,34.295112,-118.278739,4892.0,4.892,1
OVERLAND_2022-CAENF-027358,494,288,38.701167,-120.537493,14978.7,14.979,1
OVERLOOK_2022-CAANF-000493,1020,382,34.30776,-118.259447,4859.7,4.86,1
OVERLOOK_2022-CABDF-016028,1032,452,34.334966,-117.485605,13555.2,13.555,1
O_NEIL_2022-CAKNF-006324,98,170,41.83336,-123.066683,31047.9,31.048,1
Oak_2022-CASHF-000841,211,234,41.020708,-121.962581,5104.4,5.104,1
Oak_2022-CASRF-000621,192,97,40.844893,-123.609202,10904.9,10.905,1
Owl_2022-CASRF-000923,144,114,41.298274,-123.569446,15926.5,15.927,1
PACIFIC_2022-CASHF-001182,184,205,41.182884,-122.382995,7510.5,7.511,1
PACK_2022-CASQF-002206,837,389,35.925161,-118.579583,8403.4,8.403,1
PANTHER_2022-CALNF-005145,290,240,40.354818,-121.656497,9326.0,9.326,1
PARADE_2022-CALNF-005173,318,230,40.09009,-121.689174,14876.3,14.876,1
PARKER_2022-CAKNF-008333,115,231,41.83832,-122.295763,20758.2,20.758,1
PARKER_2022-CAMDF-000106,202,378,41.429191,-120.307674,27317.9,27.318,1
PASS_2022-CABDF-009631,1033,456,34.333576,-117.440755,11374.3,11.374,1
PAYMASTER_2022-CAENF-006355,458,275,38.984066,-120.781286,4737.6,4.738,1
PEAK_2022-CASHF-000764,246,131,40.468997,-123.044737,10839.9,10.84,1
PEAK_2022-CASQF-002638,853,384,35.775228,-118.598428,8568.3,8.568,1
PEAVINE_2022-CAENF-008736,481,296,38.831516,-120.48187,9056.1,9.056,1
PICNIC_2022-CACNF-000485,1107,441,33.654577,-117.453854,9803.9,9.804,1
PIGEON_2022-CASNF-000607,622,324,37.667751,-119.803731,3006.5,3.007,1
PILGRIM_2022-CASHF-000773,176,238,41.331216,-122.023235,14216.3,14.216,1
PILLSBURY_2022-CAMNF-000680,368,104,39.356325,-122.975813,18137.2,18.137,1
PINECONE_2022-CASHF-000751,246,115,40.428919,-123.2286,14539.2,14.539,1
PINE_2022-CACNF-000498,1215,505,32.816992,-116.572224,9143.9,9.144,1
PINE_2022-CAKNF-006086,90,145,41.838544,-123.386171,40274.1,40.274,1
PINE_2022-CAMDF-000654,195,316,41.350207,-121.054434,8926.2,8.926,1
PINE_2022-CATNF-000629,421,270,39.292976,-120.939426,5719.1,5.719,1
PINYON_DR___HY_74__E_2022-CARRU-174457,1133,530,33.584938,-116.458476,7534.1,7.534,1
PIONEER_2022-CASTF-000035,562,321,38.182986,-119.988881,4100.8,4.101,1
PIPES_2022-CABDF-011375,1061,519,34.200999,-116.711315,1098.9,1.099,1
PIT_2022-CAPNF-001320,341,344,40.150484,-120.313637,3775.6,3.776,1
PIUTE_2022-CAINF-002232,692,411,37.236871,-118.667922,46224.7,46.225,1
PLUM_2022-CATNF-001110,408,282,39.432484,-120.838873,5633.4,5.633,1
PLUTO_2022-CASKU-007671,144,225,41.574821,-122.274719,6062.9,6.063,1
PLUTO_2022-CASKU-007925,144,225,41.574821,-122.274719,6062.9,6.063,1
POINTS_2022-CAANF-001851,1022,408,34.340143,-117.977099,14738.5,14.738,1
POISON_2022-CASNF-000308,677,387,37.319462,-118.969473,26088.3,26.088,1
POISON_2022-CASQF-001262,842,405,35.91293,-118.393948,17128.4,17.128,1
POLE_2022-CALNF-002520,270,288,40.638668,-121.160818,18946.3,18.946,1
POPLAR_2022-CABDF-000906,1051,479,34.217318,-117.158808,2544.9,2.545,1
POST_2022-CASHF-000531,252,132,40.420099,-123.014405,5427.2,5.427,1
POTEM_2022-CASHF-001027,229,223,40.839646,-122.035441,7580.6,7.581,1
POWDER_2022-CASQF-001815,835,386,35.936713,-118.616775,10516.6,10.517,1
POWELL_2022-CABDF-010922,1035,453,34.310428,-117.468875,11113.8,11.114,1
POWERHOUSE_2022-CALAC-115324,990,363,34.533823,-118.526423,15537.2,15.537,1
PROSSER_2022-CATNF-000712,428,336,39.378762,-120.16955,15144.3,15.144,1
PROVO_2022-CASTF-002031,576,299,38.013881,-120.199248,2881.9,2.882,1
PURCELL_2022-CABDF-004201,1043,455,34.243742,-117.431457,6391.8,6.392,1
